Opportunities.Decision Maker Identified,Opportunities.DaysToClose,Opportunities.Campaign Name,Opportunities.Budget,Opportunities.Discount,Opportunities.Opportunity Owner Name,CountNonNull(Opportunities.Status),
false,108,(Blank),1625,0.023,Eric Gruber,1,
false,108,(Blank),1625,0.023,Alan Steiner,1,
false,108,(Blank),1625,0.022,Greg Winston,3,"3,20,23"
false,108,(Blank),1625,0.022,Sanjay Shah,3,"3,23,26"
false,108,(Blank),1625,0.021,Sanjay Shah,1,
false,108,(Blank),1750,0.003,Molly Clark,2,"2,46,48"
false,108,(Blank),1750,0.023,Alan Steiner,1,
false,108,(Blank),1750,0.022,Greg Winston,1,
false,108,(Blank),1750,0.021,Sanjay Shah,2,"2,48,50"
false,108,(Blank),3000,0.013,Eric Gruber,1,
false,108,(Blank),3000,0.012,Greg Winston,2,"2,50,52"
false,108,(Blank),3000,0.003,Molly Clark,1,
false,108,(Blank),3000,0.003,Alicia Thomber,1,
false,108,(Blank),2500,0.003,Molly Clark,2,"2,52,54"
false,108,(Blank),2750,0.012,Greg Winston,1,
false,108,(Blank),2750,0.003,Molly Clark,1,
false,108,(Blank),2750,0.005,Alan Steiner,1,
false,108,(Blank),2875,0.013,David So,1,
false,108,(Blank),2875,0.003,Molly Clark,1,
false,108,(Blank),2875,0.005,Molly Clark,1,
false,108,(Blank),2875,0.005,Alan Steiner,1,
false,108,(Blank),1000,0.003,Molly Clark,2,"2,54,56"
false,108,(Blank),1000,0.003,Eric Gruber,2,"2,56,58"
false,108,(Blank),625,0.003,Molly Clark,2,"2,58,60"
false,108,(Blank),625,0.003,Alan Steiner,1,
false,108,(Blank),1125,0.003,Molly Clark,2,"2,60,62"
false,108,(Blank),2625,0.013,David So,1,
false,108,(Blank),2625,0.012,Greg Winston,1,
false,108,(Blank),2625,0.012,Sanjay Shah,1,
false,108,(Blank),2625,0.003,Molly Clark,2,"2,62,64"
false,108,(Blank),2625,0.005,Alan Steiner,1,
false,108,(Blank),875,0.003,Molly Clark,1,
false,108,(Blank),875,0.002,Greg Winston,1,
false,108,(Blank),750,0.003,Alan Steiner,1,
false,108,(Blank),750,0.005,Molly Clark,1,
false,108,(Blank),1875,0.003,Eric Gruber,1,
false,108,(Blank),2375,0.003,Molly Clark,1,
false,108,(Blank),2125,0.003,Molly Clark,1,
false,108,(Blank),2125,0.003,Eric Gruber,1,
false,108,(Blank),2125,0.005,Alan Steiner,1,
false,108,(Blank),2250,0.003,Molly Clark,1,
false,108,(Blank),2250,0.003,David So,1,
false,108,(Blank),2000,0.003,Molly Clark,1,
false,108,Monthly Newsletter,1250,0.028,Alan Steiner,1,
false,108,Monthly Newsletter,1250,0.027,Greg Winston,1,
false,108,Monthly Newsletter,1250,0.026,Sanjay Shah,1,
false,108,Monthly Newsletter,1375,0.028,Alan Steiner,1,
false,108,Monthly Newsletter,1375,0.027,Greg Winston,1,
false,108,Monthly Newsletter,1625,0.027,Greg Winston,1,
false,108,Monthly Newsletter,1750,0.027,Greg Winston,1,
false,108,Monthly Newsletter,1750,0.027,Sanjay Shah,2,"2,64,66"
false,109,(Blank),1500,0.022,Sanjay Shah,1,"1,0,1"
false,109,(Blank),1375,0.022,Sanjay Shah,1,"1,1,2"
false,109,(Blank),1750,0.022,Sanjay Shah,1,"1,2,3"
false,109,(Blank),1750,0.021,Sanjay Shah,1,"1,3,4"
false,109,Monthly Newsletter,1500,0.027,Sanjay Shah,1,"1,4,5"
false,110,(Blank),3250,0.013,David So,4,"4,126,130"
false,110,(Blank),3250,0.013,Eric Gruber,2,"2,210,212"
false,110,(Blank),3250,0.013,Jeff Hay,1,
false,110,(Blank),3250,0.012,Anne Weiler,2,"2,212,214"
false,110,(Blank),3250,0.012,Greg Winston,1,
false,110,(Blank),3250,0.012,Sanjay Shah,1,
false,110,(Blank),3250,0.015,Anne Weiler,7,"7,28,35"
false,110,(Blank),3250,0.003,Alicia Thomber,1,
false,110,(Blank),3250,0.003,Spencer Low,1,
false,110,(Blank),3250,0.003,Julian Isla,1,
false,110,(Blank),3500,0.013,David So,3,"3,174,177"
false,110,(Blank),3500,0.013,Eric Gruber,1,
false,110,(Blank),3500,0.013,Jeff Hay,2,"2,214,216"
false,110,(Blank),3500,0.015,Alan Steiner,2,"2,216,218"
false,110,(Blank),3500,0.015,Anne Weiler,4,"4,130,134"
false,110,(Blank),3500,0.002,Renee Lo,1,
false,110,(Blank),3125,0.013,David So,5,"5,91,96"
false,110,(Blank),3125,0.012,Greg Winston,1,
false,110,(Blank),3125,0.015,Anne Weiler,5,"5,96,101"
false,110,(Blank),3125,0.003,Spencer Low,1,
false,110,(Blank),3125,0.003,Julian Isla,2,"2,218,220"
false,110,(Blank),3125,0.002,Renee Lo,1,
false,110,(Blank),3125,0.002,Sanjay Shah,1,
false,110,(Blank),3375,0.013,David So,9,"9,10,19"
false,110,(Blank),3375,0.013,Jeff Hay,1,
false,110,(Blank),3375,0.015,Anne Weiler,6,"6,49,55"
false,110,(Blank),3375,0.003,Alicia Thomber,1,
false,110,(Blank),3375,0.003,Julian Isla,1,
false,110,(Blank),3375,0.002,Renee Lo,1,
false,110,(Blank),3375,0.005,Renee Lo,1,
false,110,(Blank),3625,0.013,David So,4,"4,134,138"
false,110,(Blank),3625,0.013,Jeff Hay,2,"2,220,222"
false,110,(Blank),3625,0.012,Anne Weiler,1,
false,110,(Blank),3625,0.015,Alan Steiner,1,
false,110,(Blank),3625,0.015,Anne Weiler,4,"4,138,142"
false,110,(Blank),3625,0.003,Alicia Thomber,1,
false,110,(Blank),3625,0.002,Anne Weiler,1,
false,110,(Blank),4125,0.013,David So,10,"10,0,10"
false,110,(Blank),4125,0.013,Jeff Hay,2,
false,110,(Blank),4125,0.013,Anne Weiler,1,
false,110,(Blank),4125,0.012,Anne Weiler,1,
false,110,(Blank),4125,0.015,Anne Weiler,4,"4,142,146"
false,110,(Blank),4125,0.011,Anne Weiler,1,
false,110,(Blank),3875,0.013,David So,5,"5,101,106"
false,110,(Blank),3875,0.013,Jeff Hay,3,"3,177,180"
false,110,(Blank),3875,0.012,Anne Weiler,3,"3,180,183"
false,110,(Blank),3875,0.012,Sanjay Shah,1,
false,110,(Blank),3875,0.015,Anne Weiler,3,"3,183,186"
false,110,(Blank),4250,0.013,David So,9,"9,19,28"
false,110,(Blank),4250,0.012,Anne Weiler,1,
false,110,(Blank),4250,0.015,Anne Weiler,7,"7,35,42"
false,110,(Blank),3750,0.013,David So,4,"4,146,150"
false,110,(Blank),3750,0.013,Jeff Hay,2,
false,110,(Blank),3750,0.013,Anne Weiler,1,
false,110,(Blank),3750,0.012,Anne Weiler,1,
false,110,(Blank),3750,0.015,Anne Weiler,5,"5,106,111"
false,110,(Blank),3750,0.011,Anne Weiler,1,
false,110,(Blank),4000,0.013,David So,6,"6,55,61"
false,110,(Blank),4000,0.013,Eric Gruber,1,
false,110,(Blank),4000,0.013,Jeff Hay,1,
false,110,(Blank),4000,0.012,Anne Weiler,2,
false,110,(Blank),4000,0.012,Greg Winston,1,
false,110,(Blank),4000,0.015,Anne Weiler,7,"7,42,49"
false,110,(Blank),4500,0.013,David So,1,
false,110,(Blank),4500,0.012,Anne Weiler,2,
false,110,(Blank),4500,0.015,Anne Weiler,5,"5,111,116"
false,110,(Blank),4500,0.011,Anne Weiler,1,
false,110,(Blank),4625,0.013,David So,6,"6,61,67"
false,110,(Blank),4625,0.013,Eric Gruber,1,
false,110,(Blank),4625,0.015,Anne Weiler,4,"4,150,154"
false,110,(Blank),4750,0.013,David So,1,
false,110,(Blank),4750,0.013,Jeff Hay,1,
false,110,(Blank),4750,0.012,Anne Weiler,1,
false,110,(Blank),4750,0.015,Anne Weiler,4,"4,154,158"
false,110,(Blank),4875,0.013,David So,1,
false,110,(Blank),4875,0.013,Eric Gruber,1,
false,110,(Blank),4875,0.013,Jeff Hay,1,
false,110,(Blank),4875,0.012,Anne Weiler,1,
false,110,(Blank),4875,0.015,Anne Weiler,2,
false,110,(Blank),4375,0.013,David So,3,"3,186,189"
false,110,(Blank),4375,0.013,Eric Gruber,1,
false,110,(Blank),4375,0.012,Anne Weiler,1,
false,110,(Blank),4375,0.015,Anne Weiler,4,"4,158,162"
false,110,(Blank),1500,0.003,Julian Isla,1,
false,110,(Blank),1500,0.023,Eric Gruber,3,"3,189,192"
false,110,(Blank),1500,0.023,Alan Steiner,3,"3,192,195"
false,110,(Blank),1500,0.022,Greg Winston,1,
false,110,(Blank),1500,0.025,Alan Steiner,2,
false,110,(Blank),1250,0.003,Spencer Low,1,
false,110,(Blank),1250,0.023,Eric Gruber,3,"3,195,198"
false,110,(Blank),1250,0.022,Greg Winston,6,"6,67,73"
false,110,(Blank),1250,0.025,Alan Steiner,4,"4,162,166"
false,110,(Blank),1375,0.003,Julian Isla,1,
false,110,(Blank),1375,0.002,Greg Winston,1,
false,110,(Blank),1375,0.002,Renee Lo,1,
false,110,(Blank),1375,0.023,Eric Gruber,3,"3,198,201"
false,110,(Blank),1375,0.023,Alan Steiner,4,"4,166,170"
false,110,(Blank),1375,0.022,Greg Winston,6,"6,73,79"
false,110,(Blank),1375,0.025,Alan Steiner,2,
false,110,(Blank),1625,0.003,Spencer Low,2,
false,110,(Blank),1625,0.002,Sanjay Shah,1,
false,110,(Blank),1625,0.023,Eric Gruber,6,"6,79,85"
false,110,(Blank),1625,0.023,Alan Steiner,2,
false,110,(Blank),1625,0.022,Greg Winston,5,"5,116,121"
false,110,(Blank),1625,0.025,Alan Steiner,3,"3,201,204"
false,110,(Blank),1750,0.003,Eric Gruber,1,
false,110,(Blank),1750,0.023,Eric Gruber,2,
false,110,(Blank),1750,0.023,Alan Steiner,1,
false,110,(Blank),1750,0.022,Greg Winston,1,
false,110,(Blank),1750,0.025,Alan Steiner,6,"6,85,91"
false,110,(Blank),3000,0.013,David So,1,
false,110,(Blank),3000,0.013,Eric Gruber,1,
false,110,(Blank),3000,0.012,Sanjay Shah,1,
false,110,(Blank),3000,0.015,Anne Weiler,5,"5,121,126"
false,110,(Blank),3000,0.003,Alicia Thomber,1,
false,110,(Blank),3000,0.003,Julian Isla,2,
false,110,(Blank),3000,0.002,Anne Weiler,1,
false,110,(Blank),3000,0.002,Sanjay Shah,1,
false,110,(Blank),2500,0.013,David So,1,
false,110,(Blank),2500,0.013,Jeff Hay,1,
false,110,(Blank),2500,0.012,Anne Weiler,1,
false,110,(Blank),2500,0.015,Anne Weiler,2,
false,110,(Blank),2500,0.003,Julian Isla,1,
false,110,(Blank),2750,0.013,David So,3,"3,204,207"
false,110,(Blank),2750,0.012,Greg Winston,1,
false,110,(Blank),2750,0.003,Spencer Low,1,
false,110,(Blank),2750,0.003,Julian Isla,1,
false,110,(Blank),2750,0.002,Anne Weiler,1,
false,110,(Blank),2875,0.013,David So,2,
false,110,(Blank),2875,0.013,Jeff Hay,2,
false,110,(Blank),2875,0.015,Anne Weiler,1,
false,110,(Blank),2875,0.003,David So,1,
false,110,(Blank),2875,0.003,Spencer Low,2,
false,110,(Blank),2875,0.003,Julian Isla,1,
false,110,(Blank),2875,0.002,Greg Winston,1,
false,110,(Blank),2875,0.002,Renee Lo,1,
false,110,(Blank),625,0.003,David So,1,
false,110,(Blank),625,0.003,Alicia Thomber,2,
false,110,(Blank),2625,0.013,David So,2,
false,110,(Blank),2625,0.013,Jeff Hay,1,
false,110,(Blank),2625,0.015,Anne Weiler,2,
false,110,(Blank),2625,0.002,Greg Winston,1,
false,110,(Blank),2625,0.002,Renee Lo,1,
false,110,(Blank),875,0.003,Alan Steiner,1,
false,110,(Blank),750,0.002,Anne Weiler,1,
false,110,(Blank),1875,0.002,Sanjay Shah,2,
false,110,(Blank),2375,0.002,Renee Lo,1,
false,110,(Blank),2125,0.003,Eric Gruber,1,
false,110,(Blank),2125,0.003,Julian Isla,1,
false,110,(Blank),2250,0.003,Alicia Thomber,1,
false,110,Monthly Newsletter,3375,0.018,David So,2,
false,110,Monthly Newsletter,4125,0.018,David So,1,
false,110,Monthly Newsletter,3750,0.02,Anne Weiler,1,
false,110,Monthly Newsletter,4000,0.018,David So,1,
false,110,Monthly Newsletter,4000,0.02,Anne Weiler,1,
false,110,Monthly Newsletter,4500,0.018,David So,1,
false,110,Monthly Newsletter,1500,0.028,Eric Gruber,1,
false,110,Monthly Newsletter,1500,0.028,Alan Steiner,1,
false,110,Monthly Newsletter,1500,0.03,Alan Steiner,2,
false,110,Monthly Newsletter,1250,0.028,Eric Gruber,4,"4,170,174"
false,110,Monthly Newsletter,1250,0.027,Greg Winston,3,"3,207,210"
false,110,Monthly Newsletter,1250,0.03,Alan Steiner,1,
false,110,Monthly Newsletter,1375,0.028,Eric Gruber,1,
false,110,Monthly Newsletter,1375,0.028,Alan Steiner,1,
false,110,Monthly Newsletter,1375,0.03,Alan Steiner,1,
false,110,Monthly Newsletter,1625,0.028,Eric Gruber,1,
false,110,Monthly Newsletter,1625,0.028,Alan Steiner,2,
false,110,Monthly Newsletter,1750,0.028,Eric Gruber,2,
false,110,Monthly Newsletter,1750,0.027,Greg Winston,2,
false,110,Monthly Newsletter,1750,0.03,Alan Steiner,2,
false,112,(Blank),3250,0.013,David So,2,"2,22,24"
false,112,(Blank),3250,0.013,Jeff Hay,1,"1,46,47"
false,112,(Blank),3250,0.003,Spencer Low,1,"1,47,48"
false,112,(Blank),3500,0.003,Alicia Thomber,1,"1,48,49"
false,112,(Blank),3500,0.002,Renee Lo,1,"1,49,50"
false,112,(Blank),3500,0.011,Anne Weiler,2,"2,24,26"
false,112,(Blank),3125,0.013,David So,2,"2,26,28"
false,112,(Blank),3125,0.013,Jeff Hay,1,"1,50,51"
false,112,(Blank),3125,0.011,Anne Weiler,1,"1,51,52"
false,112,(Blank),3375,0.013,Jeff Hay,1,"1,52,53"
false,112,(Blank),3375,0.015,Anne Weiler,1,"1,53,54"
false,112,(Blank),3375,0.011,Anne Weiler,1,"1,54,55"
false,112,(Blank),3625,0.013,Jeff Hay,2,"2,28,30"
false,112,(Blank),3625,0.011,Anne Weiler,1,"1,55,56"
false,112,(Blank),4125,0.013,David So,3,"3,4,7"
false,112,(Blank),3875,0.013,David So,2,"2,30,32"
false,112,(Blank),3875,0.013,Jeff Hay,4,"4,0,4"
false,112,(Blank),3875,0.011,Anne Weiler,1,"1,56,57"
false,112,(Blank),4250,0.013,David So,3,"3,7,10"
false,112,(Blank),4250,0.013,Jeff Hay,1,"1,57,58"
false,112,(Blank),4250,0.011,Anne Weiler,1,"1,58,59"
false,112,(Blank),3750,0.013,David So,1,"1,59,60"
false,112,(Blank),3750,0.011,Anne Weiler,2,"2,32,34"
false,112,(Blank),4000,0.013,David So,3,"3,10,13"
false,112,(Blank),4000,0.013,Jeff Hay,3,"3,13,16"
false,112,(Blank),4000,0.012,Anne Weiler,1,"1,60,61"
false,112,(Blank),4500,0.013,David So,2,"2,34,36"
false,112,(Blank),4500,0.012,Anne Weiler,1,"1,61,62"
false,112,(Blank),4625,0.013,David So,3,"3,16,19"
false,112,(Blank),4625,0.013,Jeff Hay,1,"1,62,63"
false,112,(Blank),4750,0.013,David So,2,"2,36,38"
false,112,(Blank),4750,0.013,Jeff Hay,1,"1,63,64"
false,112,(Blank),4750,0.012,Anne Weiler,1,"1,64,65"
false,112,(Blank),4750,0.015,Anne Weiler,1,"1,65,66"
false,112,(Blank),4875,0.013,David So,1,"1,66,67"
false,112,(Blank),4875,0.013,Jeff Hay,1,"1,67,68"
false,112,(Blank),4875,0.015,Anne Weiler,2,"2,38,40"
false,112,(Blank),4375,0.013,David So,1,"1,68,69"
false,112,(Blank),4375,0.013,Jeff Hay,2,"2,40,42"
false,112,(Blank),4375,0.011,Anne Weiler,1,"1,69,70"
false,112,(Blank),1500,0.023,Eric Gruber,1,"1,70,71"
false,112,(Blank),1500,0.023,Alan Steiner,1,"1,71,72"
false,112,(Blank),1500,0.022,Greg Winston,2,"2,42,44"
false,112,(Blank),1250,0.023,Eric Gruber,1,"1,72,73"
false,112,(Blank),1375,0.023,Alan Steiner,1,"1,73,74"
false,112,(Blank),1375,0.022,Greg Winston,1,"1,74,75"
false,112,(Blank),1625,0.002,Renee Lo,1,"1,75,76"
false,112,(Blank),1625,0.023,Eric Gruber,3,"3,19,22"
false,112,(Blank),1625,0.022,Greg Winston,1,"1,76,77"
false,112,(Blank),1750,0.023,Eric Gruber,2,"2,44,46"
false,112,(Blank),1750,0.023,Alan Steiner,1,
false,112,(Blank),3000,0.013,David So,1,
false,112,(Blank),3000,0.003,Spencer Low,1,
false,112,(Blank),2750,0.013,David So,1,
false,112,(Blank),2750,0.003,Spencer Low,1,
false,112,(Blank),2875,0.013,David So,1,
false,112,(Blank),2875,0.003,Spencer Low,1,
false,112,(Blank),1000,0.003,Spencer Low,1,
false,112,(Blank),1125,0.003,Spencer Low,1,
false,112,(Blank),2625,0.013,David So,1,
false,112,(Blank),2250,0.003,Spencer Low,1,
false,112,Monthly Newsletter,3250,0.018,Jeff Hay,1,
false,112,Monthly Newsletter,3500,0.02,Anne Weiler,1,
false,112,Monthly Newsletter,3125,0.018,Jeff Hay,1,
false,112,Monthly Newsletter,4500,0.018,Jeff Hay,1,
false,112,Monthly Newsletter,1500,0.028,Eric Gruber,1,
false,112,Monthly Newsletter,1250,0.028,Eric Gruber,1,
false,112,Monthly Newsletter,1250,0.028,Alan Steiner,1,
false,112,Monthly Newsletter,1250,0.027,Greg Winston,1,
false,112,Monthly Newsletter,1375,0.028,Eric Gruber,1,
false,112,Monthly Newsletter,1375,0.027,Greg Winston,1,
false,112,Monthly Newsletter,1625,0.028,Eric Gruber,1,
false,112,Monthly Newsletter,1750,0.028,Eric Gruber,1,
false,112,Monthly Newsletter,1750,0.028,Alan Steiner,1,
false,114,(Blank),3250,0.012,Greg Winston,1,"1,54,55"
false,114,(Blank),3250,0.012,Sanjay Shah,1,"1,55,56"
false,114,(Blank),3250,0.015,Alan Steiner,1,"1,56,57"
false,114,(Blank),3500,0.013,Alan Steiner,2,"2,26,28"
false,114,(Blank),3500,0.012,Greg Winston,1,"1,57,58"
false,114,(Blank),3500,0.002,Greg Winston,1,"1,58,59"
false,114,(Blank),3500,0.005,Anne Weiler,1,"1,59,60"
false,114,(Blank),3500,0.011,Sanjay Shah,1,"1,60,61"
false,114,(Blank),3125,0.013,Eric Gruber,1,"1,61,62"
false,114,(Blank),3125,0.012,Greg Winston,3,"3,5,8"
false,114,(Blank),3125,0.012,Sanjay Shah,2,"2,28,30"
false,114,(Blank),3125,0.011,Sanjay Shah,1,"1,62,63"
false,114,(Blank),3375,0.012,Greg Winston,3,"3,8,11"
false,114,(Blank),3375,0.012,Sanjay Shah,2,"2,30,32"
false,114,(Blank),3375,0.011,Sanjay Shah,1,"1,63,64"
false,114,(Blank),3625,0.012,Greg Winston,3,"3,11,14"
false,114,(Blank),3625,0.015,Alan Steiner,2,"2,32,34"
false,114,(Blank),3625,0.011,Sanjay Shah,1,"1,64,65"
false,114,(Blank),4125,0.012,Greg Winston,2,"2,34,36"
false,114,(Blank),4125,0.012,Sanjay Shah,2,"2,36,38"
false,114,(Blank),4125,0.015,Alan Steiner,1,"1,65,66"
false,114,(Blank),4125,0.011,Sanjay Shah,1,"1,66,67"
false,114,(Blank),3875,0.013,Alan Steiner,1,"1,67,68"
false,114,(Blank),3875,0.012,Greg Winston,3,"3,14,17"
false,114,(Blank),3875,0.012,Sanjay Shah,3,"3,17,20"
false,114,(Blank),3875,0.015,Alan Steiner,2,"2,38,40"
false,114,(Blank),3875,0.011,Sanjay Shah,2,"2,40,42"
false,114,(Blank),4250,0.012,Greg Winston,5,"5,0,5"
false,114,(Blank),4250,0.012,Sanjay Shah,1,"1,68,69"
false,114,(Blank),4250,0.015,Alan Steiner,1,"1,69,70"
false,114,(Blank),3750,0.012,Greg Winston,2,"2,42,44"
false,114,(Blank),3750,0.015,Alan Steiner,2,"2,44,46"
false,114,(Blank),4000,0.012,Greg Winston,1,"1,70,71"
false,114,(Blank),4000,0.012,Sanjay Shah,1,"1,71,72"
false,114,(Blank),4000,0.015,Alan Steiner,1,"1,72,73"
false,114,(Blank),4000,0.011,Sanjay Shah,1,"1,73,74"
false,114,(Blank),4500,0.013,Alan Steiner,1,"1,74,75"
false,114,(Blank),4500,0.012,Greg Winston,1,"1,75,76"
false,114,(Blank),4500,0.012,Sanjay Shah,3,"3,20,23"
false,114,(Blank),4625,0.013,Alan Steiner,1,"1,76,77"
false,114,(Blank),4625,0.012,Greg Winston,1,"1,77,78"
false,114,(Blank),4750,0.013,Eric Gruber,1,"1,78,79"
false,114,(Blank),4750,0.013,Alan Steiner,1,"1,79,80"
false,114,(Blank),4750,0.012,Greg Winston,2,"2,46,48"
false,114,(Blank),4750,0.012,Sanjay Shah,1,"1,80,81"
false,114,(Blank),4875,0.012,Greg Winston,2,"2,48,50"
false,114,(Blank),4875,0.012,Sanjay Shah,1,"1,81,82"
false,114,(Blank),4875,0.011,Sanjay Shah,1,
false,114,(Blank),4375,0.012,Greg Winston,1,
false,114,(Blank),1500,0.003,Eric Gruber,1,
false,114,(Blank),1750,0.005,Alan Steiner,1,
false,114,(Blank),3000,0.012,Sanjay Shah,2,"2,50,52"
false,114,(Blank),3000,0.015,Alan Steiner,1,
false,114,(Blank),2500,0.002,Greg Winston,3,"3,23,26"
false,114,(Blank),2750,0.013,Eric Gruber,1,
false,114,(Blank),2750,0.012,Greg Winston,1,
false,114,(Blank),2750,0.012,Sanjay Shah,1,
false,114,(Blank),2750,0.015,Alan Steiner,1,
false,114,(Blank),2875,0.003,David So,1,
false,114,(Blank),2875,0.003,Eric Gruber,1,
false,114,(Blank),1000,0.003,Eric Gruber,1,
false,114,(Blank),2625,0.012,Greg Winston,2,"2,52,54"
false,114,(Blank),2625,0.011,Sanjay Shah,1,
false,114,(Blank),875,0.002,Greg Winston,1,
false,114,(Blank),1875,0.003,David So,1,
false,114,Monthly Newsletter,3500,0.017,Greg Winston,1,
false,114,Monthly Newsletter,3375,0.018,Alan Steiner,1,
false,114,Monthly Newsletter,4125,0.018,Alan Steiner,1,
false,114,Monthly Newsletter,3875,0.017,Sanjay Shah,1,
false,114,Monthly Newsletter,3750,0.018,Alan Steiner,1,
false,114,Monthly Newsletter,4000,0.017,Sanjay Shah,1,
false,115,(Blank),3500,0.012,Sanjay Shah,1,"1,2,3"
false,115,(Blank),3500,0.011,Sanjay Shah,1,"1,3,4"
false,115,(Blank),4250,0.011,Sanjay Shah,1,"1,4,5"
false,115,(Blank),3750,0.012,Sanjay Shah,1,"1,5,6"
false,115,(Blank),4000,0.012,Sanjay Shah,1,"1,6,7"
false,115,(Blank),4000,0.011,Sanjay Shah,2,"2,0,2"
false,115,(Blank),4500,0.011,Sanjay Shah,1,"1,7,8"
false,116,(Blank),3250,0.013,Eric Gruber,5,"5,33,38"
false,116,(Blank),3250,0.013,Alan Steiner,1,
false,116,(Blank),3250,0.012,Greg Winston,5,"5,38,43"
false,116,(Blank),3250,0.015,Alan Steiner,5,"5,43,48"
false,116,(Blank),3250,0.003,Jeff Hay,1,
false,116,(Blank),3250,0.002,Greg Winston,1,
false,116,(Blank),3250,0.005,Anne Weiler,1,
false,116,(Blank),3500,0.013,Eric Gruber,7,"7,8,15"
false,116,(Blank),3500,0.013,Alan Steiner,2,"2,123,125"
false,116,(Blank),3500,0.012,Greg Winston,4,"4,58,62"
false,116,(Blank),3500,0.015,Alan Steiner,4,"4,62,66"
false,116,(Blank),3500,0.003,David So,1,
false,116,(Blank),3125,0.013,Eric Gruber,3,"3,78,81"
false,116,(Blank),3125,0.013,Alan Steiner,1,
false,116,(Blank),3125,0.012,Greg Winston,3,"3,81,84"
false,116,(Blank),3125,0.003,David So,1,
false,116,(Blank),3125,0.005,Anne Weiler,1,
false,116,(Blank),3375,0.013,Eric Gruber,2,"2,125,127"
false,116,(Blank),3375,0.013,Alan Steiner,1,
false,116,(Blank),3375,0.012,Greg Winston,6,"6,15,21"
false,116,(Blank),3375,0.015,Alan Steiner,3,"3,84,87"
false,116,(Blank),3375,0.003,Jeff Hay,1,
false,116,(Blank),3625,0.013,Eric Gruber,2,"2,127,129"
false,116,(Blank),3625,0.013,Alan Steiner,3,"3,87,90"
false,116,(Blank),3625,0.012,Greg Winston,2,"2,129,131"
false,116,(Blank),3625,0.015,Alan Steiner,2,"2,131,133"
false,116,(Blank),3625,0.005,Anne Weiler,2,"2,133,135"
false,116,(Blank),4125,0.013,Eric Gruber,8,"8,0,8"
false,116,(Blank),4125,0.013,Alan Steiner,3,"3,90,93"
false,116,(Blank),4125,0.012,Greg Winston,6,"6,21,27"
false,116,(Blank),4125,0.015,Alan Steiner,3,"3,93,96"
false,116,(Blank),3875,0.013,Eric Gruber,3,"3,96,99"
false,116,(Blank),3875,0.012,Greg Winston,2,"2,135,137"
false,116,(Blank),3875,0.015,Alan Steiner,4,"4,66,70"
false,116,(Blank),4250,0.013,Eric Gruber,6,"6,27,33"
false,116,(Blank),4250,0.013,Alan Steiner,2,"2,137,139"
false,116,(Blank),4250,0.012,Greg Winston,3,"3,99,102"
false,116,(Blank),4250,0.015,Alan Steiner,3,"3,102,105"
false,116,(Blank),3750,0.013,Eric Gruber,5,"5,48,53"
false,116,(Blank),3750,0.013,Alan Steiner,3,"3,105,108"
false,116,(Blank),3750,0.012,Greg Winston,2,"2,139,141"
false,116,(Blank),3750,0.015,Alan Steiner,2,"2,141,143"
false,116,(Blank),4000,0.013,Eric Gruber,2,"2,143,145"
false,116,(Blank),4000,0.015,Alan Steiner,2,"2,145,147"
false,116,(Blank),4500,0.013,Alan Steiner,2,"2,147,149"
false,116,(Blank),4500,0.012,Greg Winston,2,"2,149,151"
false,116,(Blank),4500,0.015,Alan Steiner,4,"4,70,74"
false,116,(Blank),4625,0.013,Eric Gruber,2,"2,151,153"
false,116,(Blank),4625,0.013,Alan Steiner,3,"3,108,111"
false,116,(Blank),4625,0.012,Greg Winston,5,"5,53,58"
false,116,(Blank),4625,0.015,Alan Steiner,1,
false,116,(Blank),4750,0.013,Alan Steiner,2,"2,153,155"
false,116,(Blank),4750,0.012,Greg Winston,2,"2,155,157"
false,116,(Blank),4750,0.015,Alan Steiner,1,
false,116,(Blank),4875,0.013,Eric Gruber,2,"2,157,159"
false,116,(Blank),4875,0.013,Alan Steiner,1,
false,116,(Blank),4875,0.012,Greg Winston,1,
false,116,(Blank),4875,0.015,Alan Steiner,1,
false,116,(Blank),4375,0.013,Eric Gruber,2,"2,159,161"
false,116,(Blank),4375,0.013,Alan Steiner,3,"3,111,114"
false,116,(Blank),4375,0.012,Greg Winston,2,"2,161,163"
false,116,(Blank),4375,0.015,Alan Steiner,2,
false,116,(Blank),1500,0.005,Anne Weiler,1,
false,116,(Blank),1250,0.003,David So,2,
